4.94157363904551,-1.09349180805004,-0.388285818132347,0.990945447491236,0.278550294115103,-1.07669164006868,0.511919895876947,-0.715109878890903,-0.367180660049638,0.356442767845109,0.938460257209073,0.0113684720149856,-0.44280660066605,-0.0229915690206604,0.0165985277324425,0.917445552492054,-0.0955365707536115,1.67701996798961,-1.77818478913936,-0.276996060103012
0,3.10819785836314,-0.205089102207818,-1.3983560996759,0.15588360565521,1.35001771390186,-0.00700635378310921,0.802765154313434,-0.0937078787481549,-0.692702683285435,-0.576448563709258,0.841932259507619,0.52469120525659,0.680497571745464,1.91988286520473,1.76967537304292,-0.105529544580074,-0.0607125598703733,-0.813284193988404,1.43559186883582
0,0,-4.20823087529642,1.3480178341593,2.0838730101042,1.76178941524458,0.213013679464081,0.532441924281479,-0.258221868205269,2.5442493921482,-1.23274988045066,0.0147602709439746,0.418748587944529,0.98776371847884,-0.167659839502942,0.107162724832724,-0.982278467210821,-1.25059824652474,0.444991988402951,-0.837587815857172
0,0,0,3.77951267349436,0.070251509467894,0.483793668859787,0.455275735484293,0.860765253174819,0.0250626630469811,0.580277746903328,-0.589706119983262,0.389189717057586,0.311905415684349,-0.40204505983461,1.34598467575456,-0.700383139192104,-0.884207154369128,0.216332411229101,0.0304665033242399,-1.76576217395748
0,0,0,0,3.84858981008179,-0.525313251717872,0.971013749686605,-0.718174541556566,-1.8338317307134,0.223880300653459,0.735026640426632,-0.246117925315186,-0.248373761786319,-0.0825323311298173,1.93902753063989,1.33961505826304,1.13089027047718,0.21599210955175,0.352407580833013,-2.01761691846817
0,0,0,0,0,-4.44944232718073,1.10147983608805,1.26133390437507,1.60076995987337,-0.135570216628321,0.911265695272183,-1.62234619172865,-0.582633353970625,-0.520932057553356,1.1493320633309,1.57890888429775,1.04036439674291,1.48194929858593,-0.682998682061156,-0.31045100473198
0,0,0,0,0,0,2.70812191879731,0.320081784530103,-0.50887476122811,1.22118960068572,0.0586914705790624,-1.34651623542743,-0.213701012563567,1.40856735691479,0.479371515448457,-0.148171824749563,1.76542457825263,0.405148182271027,-0.417558930926113,-0.367185289733813
0,0,0,0,0,0,0,3.58005917868288,-0.756003406562246,-1.21448744714772,1.22558808949037,1.56626467821358,0.821456369009326,-0.914273073406023,0.240273914300291,-0.946094103107219,0.813364304155486,0.483849966953175,2.72287340090981,1.55380141963199
0,0,0,0,0,0,0,0,-4.31263959892892,0.840886820315346,-0.991325799485053,-0.963150838906975,-0.424027737828842,0.941710698843493,-1.74086357870295,-1.14524271476512,0.479346147585272,-1.64252783716808,-1.09677859848259,0.330589727993671
0,0,0,0,0,0,0,0,0,3.69079304169647,-0.148197539829353,0.167472835043634,-0.49494250573291,0.533883582294721,-0.964213309411915,-0.713429033621754,0.678725603963331,0.32520285921542,-0.241917985062718,0.79115411253508
0,0,0,0,0,0,0,0,0,0,2.03132016278265,2.6776957627893,-0.915487518988005,-1.35256126445814,-0.54670314689064,-0.0580834735487881,-0.0174773881575436,-0.49199255290027,-0.429567414108469,0.178844857363657
0,0,0,0,0,0,0,0,0,0,0,-3.63057085828911,-0.429111599527444,1.15262161274117,2.47861686666861,-1.22456612737738,0.858395043671045,0.299317657120795,0.394934650258453,0.835544918513398
0,0,0,0,0,0,0,0,0,0,0,0,2.62321674377657,0.702809508172345,-0.614984293164763,0.628661377855759,0.404623023603191,0.130333931569655,-0.346511756928911,-0.387143683209011
0,0,0,0,0,0,0,0,0,0,0,0,0,-2.45344068923537,0.509694103340898,0.539056218060103,-0.184572221242958,0.516732284003209,1.3813346484513,-1.61174556435562
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.86209304441467,-2.93184889981595,-2.16632051972644,-0.113991519957199,0.153754290979827,-0.346147008176408
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.78607383141157,0.758480080755764,-0.332723016397992,-0.1864048850716,0.789837164696555
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7280507365326,2.31908277219564,-0.808816164055329,0.152561542914123
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.641656932643371,0.469413268277161,0.111816580168208
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06293734305734,-1.73105224287917
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.188079760242177
